"Index","Date","DOY","Time","VPD","PAR","LAON1","LAOS1","LAIN1","LAIS1","LAON2","LAOS2","LAON3","LAON4","LAOS4","LAON5","LAON6","LAOS6","LAON7","LAON8","LAOS8","LAON9","LB0N10","LBOS10","LBIN10","LBIS10","LBON11","LBOS11","LBON12","LBOS12","LBON13","LBON14","LBOS14","LBON15","LBON16","LBOS16","LBON17","LBOS17"
1877,2017-06-20,171,1945,0.21835,1000,9.8523580805306,NA,4.72806889767089,3.35926345108014,10.7687300027794,12.9123283702239,10.9407095746423,7.93891718927977,10.386443564166,3.79750738737925,12.3507382254624,14.0924308655104,8.6883270098131,14.9214457258527,11.2748928434038,5.89172708607597,7.88342636944403,12.0040540801658,4.35159421074117,5.44405760303063,0.802098928339109,4.44856045234529,14.5621027851147,5.62956536707714,11.0212661186293,11.2993731531267,7.11266582884,9.4018349613123,6.10068340269692,6.60861147780269,NA,6.81777399255672
1878,2017-06-20,171,2000,0.16906,0,6.57175790308563,NA,3.72702272178817,2.52869446474431,7.73317835015053,9.9377858646771,8.12087045735433,6.12955380739238,8.37475668180683,2.54513078130931,8.3961282714309,10.7780635597895,7.06779589874499,11.2259621477404,8.44871014351664,4.1687957361341,5.84667172727212,8.85716171838318,2.94833690541134,4.03486672267158,0.39573160483202,3.30369852871851,11.0325153745205,4.30118014719251,7.69460606788193,8.52099891092253,4.89495262862368,7.11784655453422,4.7153567987964,4.94845444063743,NA,5.05448795591018
1879,2017-06-20,171,2015,0,0,4.07573686156251,NA,2.80685486910328,1.94600251190107,5.51221042692019,7.45087117784715,5.84442482533276,4.05303895011664,5.98746489116365,1.48688675247678,5.33554217897372,7.9168882828363,5.18159747673921,8.04481534231848,6.1621475831222,2.63176468904418,4.10204011681182,6.03724203985855,1.62416730903856,2.61987671391637,0.104613739182829,2.2199589216083,7.87814534208149,3.14954182179707,4.75631427796284,6.07846058284639,3.13761588585559,4.94966432500817,3.2785197903859,3.51616852753116,NA,3.63759281069362
1880,2017-06-20,171,2030,4.44e-16,0,2.4871597770418,NA,2.05857408696124,1.34613202717098,3.82238905412298,5.35223532058501,3.95289558165513,2.54641237181683,4.09635654898586,0.705785017614613,3.39086722446263,5.60511605522835,3.59204408558697,5.53501822983827,4.39052184436107,1.78155724906672,2.44858179129629,3.87270573770995,0.661779660019873,1.473702861593,0,1.45868094496339,5.43445176319347,2.3343753008778,2.57021491775944,4.06003234527648,1.8051580949659,3.40717870151586,2.19431140640263,2.40321316922515,NA,2.69711214437864
1881,2017-06-20,171,2045,0,0,1.40703433676748,NA,1.42655243510393,0.913660914397708,2.3571625385682,3.83814780994474,2.57392443728205,1.57320987850984,2.68682337567613,0.178541321045153,2.49254843160972,3.91681445271364,2.27204797304318,3.72090535814165,3.04987992232413,1.00226022306949,1.4758879330192,2.42704183462029,0.182723329659739,0.73206776646736,0,0.821518829242045,3.72824642074966,1.64231337299318,1.07743106675923,2.62918571654553,0.982869346738324,2.33423520045298,1.48077440517969,1.56456261825995,NA,1.91693292859581
1882,2017-06-20,171,2100,0,0,0.650021716436526,NA,0.944421286402946,0.561073029608132,1.39284226029341,2.69336992023848,1.55650858065448,1.01374901268793,1.85763258705712,0,1.29363890572684,2.66619620030721,1.24409421718964,2.40779217638828,2.12926855054168,0.343216853612282,0.750594661935305,1.50035050956141,0,0.304891368393745,0,0.355040640620196,2.5572395149531,1.22221937085617,0.0496166939106822,1.61174248589457,0.422685483259516,1.31908123016929,1.02652303005056,1.14832402907518,NA,1.42023223749384
1883,2017-06-20,171,2115,0,0,0.182176255535094,NA,0.623452738621471,0.448500578448758,0.762615318514319,1.92307800852761,1.00309711593316,0.662387949641391,1.30864177677457,0,0.622414005687867,1.83142700395972,1.00285799031152,1.60051022686679,1.40448668711106,0.218707032915041,0.174549836643249,0.847623651370973,0,0.189814954969308,0,0.129686792132935,1.88538817878104,0.891798878090941,0,1.03722097377198,0.146859648948899,0.682631200228484,0.684411383074413,0.682297512839155,NA,1.115118948944
1884,2017-06-20,171,2130,0,0,0,NA,0.3479451861264,0.232632793683168,0.42568661959219,1.40576040363836,0.692656014541476,0.380324628825947,0.77871727722052,0,0.205327481175821,1.33798704656959,0.702316707218667,1.04974821741331,1.00788187272722,0.167621952679586,0.14956136863129,0.652337049935369,0,0.0444827881407389,0,0.000183523906116964,1.33779773885858,0.641270564093298,0,0.642975015307756,0.00561361810843725,0.403593696701133,0.46837136851431,0.558340290945074,NA,0.930608527079163
1885,2017-06-20,171,2145,4.44e-16,0,0,NA,0.247879836052868,0.100389896415823,0.0330695550344216,0.950631696256912,0.249932524808464,0.179043066277204,0.585346962502871,0,0.00970670895062583,0.850868502459314,0.288940505197447,0.780884172213876,0.590105696303393,0,0,0.28334206935069,0,0,0,0,1.00064658572358,0.435480459308322,0,0.266746494461404,0,0.062121764573951,0.314404465168042,0.273017434070619,NA,0.787105996175658
1886,2017-06-20,171,2200,4.44e-16,0,0,NA,0.0949377546155624,0.0961914473485622,0,0.587346912715302,0.154323000026142,0.0921455036551948,0.609321280219252,0,0,0.534071865476982,0.227612377760995,0.318024490015528,0.36631517308682,0,0,0.273818446364332,0,0,0,0,0.636381866078023,0.342796494255946,0,0.0378969112759392,0,0,0.166882970609595,0.211452740542124,NA,0.554219144858618
